Name #1,Name #2,Event,Type,Year,Channel,Uploaded,Views
Falk + Khacoby,DNA + Ringelnatz,NRWeekend4,Accapella,2020,DLTLLY,2020-04-19,46998
Ali Smart,Pulsar,D&DL CoEvent,Accapella,2020,DLTLLY,2020-04-12,20823
Silence,Franz Flaute D&DL#0156 (Berlin,-CoEvent,Accapella,2020,DUDL,2020-04-08,9639
DeeLah,Wandelbarz,NRWeekend4,Accapella,2020,DLTLLY,2020-04-05,30180
Davie Jones,Fresh Polakke,Berlin,On Beat,2020,DLTLLY,2020-04-03,120796
MC Rabiat,Jepain D&DL#0158 (Berlin,-CoEvent,Accapella,2020,DUDL,2020-04-01,10304
Alko,Baretta D&DL#0154 (Berlin,-CoEvent,Accapella,2020,DUDL,2020-03-30,12859
Django,Leanders,NRWeekend4,Accapella,2020,DLTLLY,2020-03-29,19437
Mazzikaner,DNA,Berlin,On Beat,2020,DLTLLY,2020-03-27,21231
Corner,Maka D&DL#0155 (Berlin,-CoEvent,Accapella,2020,DUDL,2020-03-25,13241
Kato,Ano-nym,NRWeekend4,Accapella,2020,DLTLLY,2020-03-22,110094
Phasenkind,Steel,Berlin,On Beat,2020,DLTLLY,2020-03-20,61548
DOC,Vorstadtflokati,NRWeekend4,Accapella,2020,DLTLLY,2020-03-18,21735
Tollschock,Kid Soldier,NRWeekend4,Accapella,2020,DLTLLY,2020-03-17,61694
Natif,Ryko-J,NRWeekend4,Accapella,2020,DLTLLY,2020-03-11,45270
RenetiXX,A-Ron,NRWeekend4,Accapella,2020,DLTLLY,2020-03-08,28731
Craze,Pablo,Berlin,On Beat,2020,DLTLLY,2020-03-07,74725
Wolff,Mars B.,Kassel,Accapella,2020,DLTLLY,2020-03-01,129053
Hiding John,ZinZity,Kassel,Accapella,2020,DLTLLY,2020-02-23,229058
Paleiacci,PrettyShittyJiggy,Kassel,Accapella,2020,DLTLLY,2020-02-09,28545
Yarambo,Robscure,DISSember4,Accapella,2019,DLTLLY,2020-02-02,119926
Cris Kotzen,Merlin,DISSember4,Accapella,2019,DLTLLY,2020-01-26,91441
Ano-nym,Davie Jones,DISSember4,Accapella,2019,DLTLLY,2020-01-19,75734
Steel,Tollschock,Finale DISSember4,Accapella,2019,DLTLLY,2020-01-12,31492
Falk + Khacoby,Sizyphos + Joseph Steinschleuder,DltllyBattle DISSember4,Accapella,2019,DLTLLY,2020-01-05,123635
Ryko-J,T-Way,Krefeld,Accapella,2019,DLTLLY,2020-01-03,30331
Julo,Django D&DL#0153 (Krefeld,-CoEvent,Accapella,2019,DUDL,2020-01-01,8850
Stepho,Sejo D&DL#0149 (Krefeld,-CoEvent,Accapella,2019,DUDL,2019-12-30,4421
Joseph Steinschleuder,Craze,Köln,Accapella,2019,DLTLLY,2019-12-29,101377
DeeLah,Zeuge,Krefeld,Accapella,2019,DLTLLY,2019-12-27,41655
SiC68,Lug Serious D&DL#0152 (Krefeld,-CoEvent,Accapella,2019,DUDL,2019-12-25,6091
Trafalgar47,Vorstadtflokati D&DL#0150 (Krefeld,-CoEvent,Accapella,2019,DUDL,2019-12-23,6821
Kid Soldier,Khacoby,Köln,Accapella,2019,DLTLLY,2019-12-20,82229
Ralle,Herr Sören D&DL#0151 (Krefeld,-CoEvent,Accapella,2019,DUDL,2019-12-18,8128
RenetiXX,MC Geuner,Köln,Accapella,2019,DLTLLY,2019-12-15,46072
Milio,Plural D&DL#0148 (Berlin,-CoEvent,Accapella,2019,DUDL,2019-12-11,5444
Cashus K. + Mac Horn,DNA + Ringelnatz,Köln,Accapella,2019,DLTLLY,2019-12-10,31513
A-Ron,Nika,Berlin,Accapella,2019,DLTLLY,2019-12-06,17794
Cartoon,Schlawin0r D&DL#0147 (Berlin,-CoEvent,Accapella,2019,DUDL,2019-12-04,7183
Nick Shit,Morgana D&DL#0146 (Berlin,-CoEvent,Accapella,2019,DUDL,2019-12-02,6719
SnakeHeadRhyme,Karanova,Berlin,Accapella,2019,DLTLLY,2019-12-01,39263
Phasenkind,PrettyShittyJiggy,Ludwigshafen,Accapella,2019,DLTLLY,2019-11-29,23310
Ekta,Frozen D&DL#0143 (Ludwigshafen,MusicGourmétz-CoEvent,Accapella,2019,DUDL,2019-11-27,6490
MC Maik,Fate,Frankfurt,Accapella,2019,DLTLLY,2019-11-22,28390
Jepain,Kaliba D&DL#0145 (Ludwigshafen,MusicGourmétz-CoEvent,Accapella,2019,DUDL,2019-11-20,6179
XtraHerb,Zheka D&DL#0144 (Ludwigshafen,MusicGourmétz-CoEvent,Accapella,2019,DUDL,2019-11-18,9362
Steel,Hiding John,Halbfinale Frankfurt,Accapella,2019,DLTLLY,2019-11-17,51485
Joe Pharo,Ryko-J,Frankfurt,Accapella,2019,DLTLLY,2019-11-08,51180
Friedrich Chilla,Tommen D&DL#0137 (Bremen,Der Norden-CoEvent,Accapella,2019,DUDL,2019-11-01,7213
Ali Smart,Gin Tomek D&DL#0139 (Bremen,Der Norden-CoEvent,Accapella,2019,DUDL,2019-10-30,6178
Alko,Maru D&DL#0140 (Bremen,Der Norden-CoEvent,Accapella,2019,DUDL,2019-10-28,5494
P-Haze,Torbäng D&DL#0141 (Bremen,Der Norden-CoEvent,Accapella,2019,DUDL,2019-10-25,5390
BrahMC,Moby Deep D&DL#0138 (Bremen,Der Norden-CoEvent,Accapella,2019,DUDL,2019-10-23,5551
Yarambo,Mikesh,🏆 TITLE-MATCH 🏆,Accapella,2019,DLTLLY,2019-10-20,312710
Audienzz,Béla Garbage D&DL#0136 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,DUDL,2019-10-18,4116
Ortcutt,Mazzikaner D&DL#0135 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,DUDL,2019-10-16,5923
Brian Damage,Merlin,B.Day#6,Accapella,2019,DLTLLY,2019-10-13,131999
Franz Flaute,Nika D&DL#0134 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,DUDL,2019-10-09,8419
Cris Kotzen,Robscure,B.Day#6,Accapella,2019,DLTLLY,2019-10-06,87294
Doga,Malik D&DL#0133 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,DUDL,2019-10-02,5280
Henrey,Craze,B.Day#6,Accapella,2019,DLTLLY,2019-09-29,75190
Pulsar,Shker D&DL#0132 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,DUDL,2019-09-25,6797
DNA + Ringelnatz,Fesas + Krom,Berlin,Accapella,2019,DLTLLY,2019-09-22,41487
Lucky Number,Ortcutt,Berlin,Accapella,2019,DLTLLY,2019-09-20,16460
ZinZity,Mazzikaner,Runde2 Berlin,Accapella,2019,DLTLLY,2019-09-15,80736
Ano-nym,Aytee,Splash22,On Beat,2019,DLTLLY,2019-09-13,259779
Steel,Driss,Runde2 Berlin,Accapella,2019,DLTLLY,2019-09-08,19987
Mavgic,Davie Jones,Splash22,On Beat,2019,DLTLLY,2019-09-06,226177
SnakeHeadRhyme,Lug Serious,HIPinside Berlin,Accapella,2019,DLTLLY,2019-09-04,23999
Hiding John,Phasenkind,Runde2 Berlin,Accapella,2019,DLTLLY,2019-09-01,49196
Cris Kotzen,Pablo,Splash22,On Beat,2019,DLTLLY,2019-08-30,92997
Silence,K.O. Ray,HIPinside Berlin,Accapella,2019,DLTLLY,2019-08-28,16081
Tollschock,Paleiacci,Runde2 Berlin,Accapella,2019,DLTLLY,2019-08-25,19504
Kato,Rino Mandingo,Splash22,On Beat,2019,DLTLLY,2019-08-23,72893
Yarambo,Cris Kotzen,Hamburg,Accapella,2019,DLTLLY,2019-08-17,246024
Ano-nym,Joe Pharo,Hamburg,On Beat,2019,DLTLLY,2019-08-14,42292
Mars B.,Tobi High,Hamburg,Accapella,2019,DLTLLY,2019-08-10,257810
Nikiz,Fabiga,Hamburg,On Beat,2019,DLTLLY,2019-08-09,29994
Merlin,Khacoby,Hamburg,Accapella,2019,DLTLLY,2019-08-04,125015
Aris,Julo,Hamburg,Accapella,2019,DLTLLY,2019-08-02,24257
Mighty Mo,Hansen,EOW-Tour,Accapella,2014,DLTLLY,2019-07-29,176422
Joseph Steinschleuder,Falk,Hamburg,Accapella,2019,DLTLLY,2019-07-26,115749
Cashus K + Mac Horn,MC Geuner + Natif,Hamburg,Accapella,2019,DLTLLY,2019-07-25,40239
RenetiXX,Shizu,Hamburg,Accapella,2019,DLTLLY,2019-07-20,33531
DXXDSTXCK,TableddnTimmy,Hamburg,Accapella,2019,DLTLLY,2019-07-20,49104
Bong Teggy,Mikesh,MAYhem #4,Accapella,2019,DLTLLY,2019-07-09,598249
DLTLLY+D&DL  Ortcutt,Steel,Runde1 Berlin,Accapella,2019,DUDL,2019-07-05,15832
JerMC,Robscure,MAYhem4,Accapella,2019,DLTLLY,2019-07-04,67264
DLTLLY+D&DL  Phasenkind,Klö10,Runde1 Berlin,Accapella,2019,DUDL,2019-07-03,17436
Sizyphos,Davie Jones,MAYhem4,Accapella,2019,DLTLLY,2019-06-29,145584
DLTLLY+D&DL  Arbeitstitel,Hiding John,Runde1 Berlin,Accapella,2019,DUDL,2019-06-26,24640
Fate,Craze,MAYhem4,Accapella,2019,DLTLLY,2019-06-23,44300
DLTLLY+D&DL  Tollschock,Silence,Runde1 Berlin,Accapella,2019,DUDL,2019-06-21,16499
DLTLLY+D&DL  Mazzikaner,K.O. Ray,Runde1 Berlin,Accapella,2019,DUDL,2019-06-19,14601
Yarambo + Kato,Wolff + Joe Pharo,NRWeekend3,Accapella,2019,DLTLLY,2019-06-16,127208
DLTLLY+D&DL  Lucky Number,ZinZity,Runde1 Berlin,Accapella,2019,DUDL,2019-06-14,91203
DLTLLY+D&DL  Paleiacci,Sikk Whalee,Runde1 Berlin,Accapella,2019,DUDL,2019-06-12,15111
Duff,Lyrico,NRWeekend3,Accapella,2019,DLTLLY,2019-06-08,136518
N'antinein,Joseph Steinschleuder,NRWeekend3,Accapella,2019,DLTLLY,2019-06-02,76336
Ryko-J,Highdemann,NRWeekend3,Accapella,2019,DLTLLY,2019-05-31,47810
Indoor Stan,Kid Soldier,NRWeekend3,Accapella,2019,DLTLLY,2019-05-26,74432
Alice,Karma,NRWeekend3,Accapella,2019,DLTLLY,2019-05-19,74911
MC Geuner,Mave,NRWeekend3,Accapella,2019,DLTLLY,2019-05-17,54533
Pablo,Khacoby,NRWeekend3,Accapella,2019,DLTLLY,2019-05-12,49030
Proton,Vinci,NRWeekend3,Accapella,2019,DLTLLY,2019-05-05,49833
T-Jey,Papa TR,NRWeekend3,Accapella,2019,DLTLLY,2019-05-03,23350
T-Way + Burst,Cashus K + Mac Horn,NRWeekend3,Accapella,2019,DLTLLY,2019-04-28,33253
Herr Kuchen,Tao,Wiesbaden,Accapella,2019,DLTLLY,2019-04-21,88450
Julo,PrettyShittyJiggy,Wiesbaden,Accapella,2019,DLTLLY,2019-04-14,17340
Nais,Ano-nym,Tapefabrik,On Beat,2019,DLTLLY,2019-04-12,73779
Shortworth,Craze,Wiesbaden,Accapella,2019,DLTLLY,2019-04-07,36591
Vyrus,Pablo,Tapefabrik,On Beat,2019,DLTLLY,2019-04-05,72074
A-Ron,Mr. Whyte,Wiesbaden,Accapella,2019,DLTLLY,2019-03-31,20021
Robscure,VT,Kassel,Accapella,2019,DLTLLY,2019-03-24,50766
Aris,Fate,Kassel,Accapella,2019,DLTLLY,2019-03-17,24689
Papi Schlauch,Joe Pharo,Kassel,Accapella,2019,DLTLLY,2019-03-10,96333
Mars B.,Joseph Steinschleuder,Kassel,Accapella,2019,DLTLLY,2019-03-03,95077
Julo,Senad,CoEvent4,Accapella,2019,DLTLLY,2019-03-01,15908
Béla Garbage,Eddie Tude D&DL#0131 (Berlin,-CoEvent,Accapella,2019,DUDL,2019-02-27,7412
Kid Soldier,Karma,Kassel,Accapella,2019,DLTLLY,2019-02-24,53558
Lug Serious,Audienzz,CoEvent4,Accapella,2019,DLTLLY,2019-02-22,11330
OstrichO,MC Rabiat D&DL#0130 (Berlin,-CoEvent,Accapella,2019,DUDL,2019-02-20,6416
Django,Craze,CoEvent4,Accapella,2019,DLTLLY,2019-02-17,23412
SnakeHeadRhyme,Shizu,CoEvent4,Accapella,2019,DLTLLY,2019-02-10,23195
Robscure,Mikesh,DISSember #3,Accapella,2019,DLTLLY,2019-02-03,338905
Onkel Oktomusch + Die Zwetschke,Cris Kotzen + Ano-nym,DISSember #3,Accapella,2019,DLTLLY,2019-01-27,343233
Yarambo,Nedal Nib,🏆 TITLE-MATCH 🏆,Accapella,2019,DLTLLY,2019-01-18,415544
Brian Damage,Wolff,DISSember #3,Accapella,2019,DLTLLY,2019-01-13,407229
JollyJay,Buddi,Dortmund,Accapella,2018,DLTLLY,2018-12-30,69992
Akanoo,MC Geuner,Dortmund,Accapella,2018,DLTLLY,2018-12-28,30205
Craze,Lug Serious,Dortmund,Accapella,2018,DLTLLY,2018-12-26,18077
Mr. Whyte,Bruda Tuck,Dortmund,Accapella,2018,DLTLLY,2018-12-23,10858
Joseph Steinschleuder,Vinci,Dortmund,Accapella,2018,DLTLLY,2018-12-23,118320
Django,Ryko-J,Dortmund,Accapella,2018,DLTLLY,2018-12-21,22148
T-Way,N'antinein,Dortmund,Accapella,2018,DLTLLY,2018-12-16,30026
Wandelbarz,Tao,Dortmund,Accapella,2018,DLTLLY,2018-12-14,20057
Henker,Highdemann,Dortmund,Accapella,2018,DLTLLY,2018-12-12,21012
Lyrico,Henrey,Dortmund,Accapella,2018,DLTLLY,2018-12-09,49285
Olio,Indoor Stan,Leipzig,On Beat,2018,DLTLLY,2018-12-07,18821
A-Ron,Chinooka,Dortmund,Accapella,2018,DLTLLY,2018-12-05,12247
Cris Kotzen,Mighty Mo,München BDAY # 5,Accapella,2018,DLTLLY,2018-12-02,386747
SnakeHeadRhyme,RenetiXX,Leipzig,Accapella,2018,DLTLLY,2018-11-30,22022
Leonidas,Zeuge,Dortmund,Accapella,2018,DLTLLY,2018-11-28,16995
Yarambo,Bong Teggy,B.Day#5,Accapella,2018,DLTLLY,2018-11-25,237051
Pilz,Davie Jones,B.Day#5,Accapella,2018,DLTLLY,2018-11-18,161108
Ringelnatz + DNA,Verz + Andi B. D&DL#0125 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,DUDL,2018-11-14,9783
Kid Soldier,DXXDSTXCK,Leipzig,Accapella,2018,DLTLLY,2018-11-12,53731
Ano-nym,Pueblo Escobar,Leipzig,On Beat,2018,DLTLLY,2018-11-09,75622
Mikesh,Papi Schlauch,BDay #5,Accapella,2018,DLTLLY,2018-11-04,277713
Plural,T-Jey,Leipzig,Accapella,2018,DLTLLY,2018-11-02,16600
Gregg,Audienzz D&DL#0126 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,DUDL,2018-10-31,3578
Robscure,Vyrus,B.Day#5,Accapella,2018,DLTLLY,2018-10-28,89959
Mave,Kato,Freestyle- HipHopKemp,Accapella,2018,DLTLLY,2018-10-26,27200
Josen,Dexta D&DL#0123 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,DUDL,2018-10-24,3037
Kato,Mars B.,FFM,Accapella,2018,DLTLLY,2018-10-21,185224
Fabelouis,RenetiXX,FFM,Accapella,2018,DLTLLY,2018-10-19,18516
Virus,IZL D&DL#0128 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,DUDL,2018-10-18,3040
Ano-nym,Wolff,NextGeneration Finale FFM,Accapella,2018,DLTLLY,2018-10-14,138453
Pueblo Escobar,Mave,HipHopKemp,On Beat,2018,DLTLLY,2018-10-12,15343
SnakeHeadRhyme,Chinooka D&DL#0129 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,DUDL,2018-10-10,5884
Joe Pharo,Joseph Steinschleuder,FFM,Accapella,2018,DLTLLY,2018-10-07,61437
Cashus K,Barracuda,FFM,Accapella,2018,DLTLLY,2018-10-05,20047
Béla Garbage,Lug Serious D&DL#0124 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,DUDL,2018-10-03,5015
Brian Damage + Karma,Lyrico + Bauda,HipHopKemp,On Beat,2018,DLTLLY,2018-09-28,55305
Tao,Shortworth,FFM,Accapella,2018,DLTLLY,2018-09-23,19692
Pretty Shitty Jiggy,Zeuge D&DL#0122 (Berlin,-CoEvent,Accapella,2018,DUDL,2018-09-21,5594
DXXDSTXCK,Bruda Tuck,NewcomerBattle  D&DL-Co-Event3,Accapella,2018,DLTLLY,2018-09-16,21787
Nedal Nib,CLEP,Studio Version + Extra 4. Runde,Accapella,2018,DLTLLY,2018-09-15,103608
Farmer,Splopf,NewcomerBattle  D&DL-Co-Event3,Accapella,2018,DLTLLY,2018-09-14,9749
Craze,Eddie Tude D&DL#0121 (Berlin,-CoEvent,Accapella,2018,DUDL,2018-09-12,8293
MC Rabiat,Private Max D&DL#0120 (Berlin,-CoEvent,Accapella,2018,DUDL,2018-09-05,4559
Tecey,Kid Soldier,NewcomerBattle  D&DL-Co-Event3,Accapella,2018,DLTLLY,2018-09-02,24851
A-Ron,Shizu,NewcomerBattle  D&DL-Co-Event3,Accapella,2018,DLTLLY,2018-08-31,13089
Clep,Nedal Nib,Splash21,On Beat,2018,DLTLLY,2018-08-26,105066
Yarambo,Clep,REMATCH!,Accapella,2018,DLTLLY,2018-08-19,219913
N'antinein,Bong Teggy,Splash21,On Beat,2018,DLTLLY,2018-08-11,56124
Robscure + Karma,Wolff + Joe Pharo,Hamburg,Accapella,2018,DLTLLY,2018-08-05,65156
J.W. Goethe,DFVK D&DL#0119 (Hamburg,2018,Accapella,2018,DUDL,2018-08-01,4680
MC Geuner,Vinci,Hamburg,Accapella,2018,DLTLLY,2018-07-29,44033
RenetiXX,Karanova,Hamburg,Accapella,2018,DLTLLY,2018-07-27,20804
Indoor Stan,Mikesh,Hamburg,Accapella,2018,DLTLLY,2018-07-22,100433
Josen,Kid Soldier D&DL#0118 (Hamburg,2018,Accapella,2018,DUDL,2018-07-18,11718
Cashus K,Aris,Hamburg,Accapella,2018,DLTLLY,2018-07-15,18237
VT,Bong Teggy,MAYhem3,Accapella,2018,DLTLLY,2018-07-08,117450
Tao,A-Ron D&DL#0117 (Berlin,-CoEvent,Accapella,2018,DUDL,2018-07-04,6256
Davie Jones,Karma,MAYhem3,Accapella,2018,DLTLLY,2018-07-01,32912
O&#39;spella,Rupert69 D&DL#0115 (Berlin,-CoEvent,Accapella,2018,DUDL,2018-06-30,4023
LBB,Ssynic,Kato vs Brian Damage,Accapella,2018,DLTLLY,2018-06-24,160259
Highdemann,Julo D&DL#0113 (Essen,2018,Accapella,2018,DUDL,2018-06-13,7826
Sizyphos,Henrey,MAYhem3,Accapella,2018,DLTLLY,2018-06-10,56543
Henker,SeBa D&DL#0112 (Essen,2018,Accapella,2018,DUDL,2018-06-06,5927
Merlin,BX,Stuttgart,Accapella,2018,DLTLLY,2018-06-03,31048
MC Lauch,Herr Sören D&DL#0114 (Essen,2018,Accapella,2018,DUDL,2018-06-02,8201
Pueblo Escobar + Morizz Fizzl,Schalle + Alcantara,Stuttgart,On Beat,2018,DLTLLY,2018-06-01,24885
Paze,Zeuge D&DL#0111 (Essen,2018,Accapella,2018,DUDL,2018-05-30,5075
Mikesh,Akanoo,Stuttgart,Accapella,2018,DLTLLY,2018-05-27,87911
Bdad,Nikiz,Stuttgart,On Beat,2018,DLTLLY,2018-05-25,31268
Vyrus,Mavgic,NRWeekend #2,On Beat,2018,DLTLLY,2018-05-20,418038
Fabelouis,Farmer,Stuttgart,Accapella,2018,DLTLLY,2018-05-18,21412
Malik N.,Hillston D&DL#0108 (Berlin,2018,Accapella,2018,DUDL,2018-05-16,3440
Change,Tommy2Late,Stuttgart,On Beat,2018,DLTLLY,2018-05-13,22701
Proton,Robscure,NRWeekend2,Accapella,2018,DLTLLY,2018-05-13,47206
Kyu,Tommen D&DL#0110 (Berlin,2018,Accapella,2018,DUDL,2018-05-12,3998
Kato,Mave,NRWeekend2,Accapella,2018,DLTLLY,2018-05-06,80289
Dyas,SnakeHeadRhyme D&DL#0109 (Berlin,2018,Accapella,2018,DUDL,2018-05-05,6038
Buddi,VT,NRWeekend2,On Beat,2018,DLTLLY,2018-05-04,24376
Gusy,Micky Haze D&DL#0107 (Stuttgart,2018,Accapella,2018,DUDL,2018-05-02,4629
Yarambo,Davie Jones,NRWeekend #2,Accapella,2018,DLTLLY,2018-04-29,312183
FARE,Dizzepticon D&DL#0106 (Stuttgart,2018,Accapella,2018,DUDL,2018-04-28,5486
Tuncmann,Wandelbarz,NRWeekend2,Accapella,2018,DLTLLY,2018-04-27,33165
Slappy,Tao D&DL#0105 (Stuttgart,2018,Accapella,2018,DUDL,2018-04-25,3695
Wolff,NichtDeinTyp,NextGeneration VR 4/4 Stuttgart,Accapella,2018,DLTLLY,2018-04-22,49387
ChinookA,Michael Dope D&DL#0104 (Stuttgart,2018,Accapella,2018,DUDL,2018-04-21,4099
Karanova,OE,NRWeekend2,Accapella,2018,DLTLLY,2018-04-20,17106
A-Ron,PrettyShittyJiggy D&DL#0103 (Stuttgart,2018,Accapella,2018,DUDL,2018-04-18,6340
Ano-Nym,RenetiXX,NextGeneration VR 3/4 NRWeekend2,Accapella,2018,DLTLLY,2018-04-15,65067
Jolle,Joseph Steinschleuder,NextGeneration VR 2/4 NRWeekend2,Accapella,2018,DLTLLY,2018-04-13,71554
Duff,T-Way,NRWeekend2,Accapella,2018,DLTLLY,2018-04-08,25415
Falk,Khacoby,ComplimentBattle NRWeekend2,Accapella,2018,DLTLLY,2018-04-06,96888
Schleswig-Prollstein,Opti + Rö D&DL#0101 (Berlin,-CoEvent,Accapella,2018,DUDL,2018-04-04,9052
ViruS + KingPin,Eczo + Heynsch D&DL#0100 (Berlin,-CoEvent,Accapella,2018,DUDL,2018-04-02,8042
Wolff + Joe Pharo,Ilhan + TableddnTimmy,D&DL CoEvent 1,Accapella,2018,DLTLLY,2018-04-01,54662
Wolle der Grobe,Jakzta,NextGeneration VR 1/4 D&DL CoEvent 1,Accapella,2018,DLTLLY,2018-03-30,14427
Galv,Schote,Tapefabrik,On Beat,2018,DLTLLY,2018-03-25,136922
Notyzze,LUX,Tapefabrik,On Beat,2018,DLTLLY,2018-03-21,55337
Davie Jones,Vyrus,Kassel,Accapella,2018,DLTLLY,2018-03-19,114888
VT,Mars B.,Kassel,Accapella,2018,DLTLLY,2018-03-18,65033
Olio,Kato,Kassel,Accapella,2018,DLTLLY,2018-03-03,83406
Bauda,Seby Tone,Kassel,Accapella,2018,DLTLLY,2018-02-25,24556
Krom,Wolff,Kassel,Accapella,2018,DLTLLY,2018-02-18,71491
Schalle,Joe Pharo,Kassel,Accapella,2018,DLTLLY,2018-02-11,29635
JollyJay,Brian Damage,Bilingual Battle DISSember2,Accapella,2017,DLTLLY,2018-02-04,208322
TableddnTimmy,Joseph Steinschleuder D&DL#0099 (Berlin,2017,Accapella,2017,DUDL,2018-01-31,40964
CLEP,Robscure,DISSember2,Accapella,2017,DLTLLY,2018-01-28,134617
DEZ,Noone D&DL#0098 (Berlin,2017,Accapella,2017,DUDL,2018-01-24,4729
Karma,Mars B.,DISSember2,Accapella,2017,DLTLLY,2018-01-21,58318
Splopf,Shizu D&DL#0097 (Berlin,2017,Accapella,2017,DUDL,2018-01-17,4611
T-Way,VT,DISSember2,Accapella,2017,DLTLLY,2018-01-14,28268
Julo,SinTony D&DL#0096 (Berlin,2017,Accapella,2017,DUDL,2018-01-10,5008
Jack Dragon,Hansen,DISSember2,Accapella,2017,DLTLLY,2018-01-07,38299
Louis Beton,Hörsturz,Leipzig,Accapella,2017,DLTLLY,2018-01-04,13752
ShaoLum,Joe-L (Sport-Bars),could not identify event,Accapella,2018,SPOX,2018-01-02,34592
Cris Kotzen,Schote,Leipzig,On Beat,2017,DLTLLY,2017-12-31,146861
Wandelbarz,Mikesh,Leipzig,Accapella,2017,DLTLLY,2017-12-24,72543
Sizyphos,Ilhan,Leipzig,Accapella,2017,DLTLLY,2017-12-17,54918
Wolff,IZL D&DL#0095 (Erfurt,2017,Accapella,2017,DUDL,2017-12-16,15758
FU!,Terra Pete,Leipzig,On Beat,2017,DLTLLY,2017-12-14,20938
MC Maik,Akanoo,Leipzig,Accapella,2017,DLTLLY,2017-12-10,18276
Leonidas,MC Geuner D&DL#0093 (Erfurt,2017,Accapella,2017,DUDL,2017-12-09,10016
Jotti (Schalke 04),Mave (Chemnitzer FC),could not identify event,Accapella,2017,SPOX,2017-12-08,69406
Papi Schlauch,JerMC,Wien,Accapella,2017,DLTLLY,2017-12-03,114836
SnakeHeadRhyme,KingPin D&DL#0092 (Erfurt,2017,Accapella,2017,DUDL,2017-12-02,7295
Bong Teggy (Fußball),Lyrico (Eishockey),could not identify event,Accapella,2017,SPOX,2017-12-01,141356
DEZ,Eczo D&DL#0094 (Erfurt,2017,Accapella,2017,DUDL,2017-11-29,3852
Noone,Teach D&DL#0090 (Berlin,2017,Accapella,2017,DUDL,2017-11-25,5260
Demo MC,Hopeless MC D&DL#0091 (Berlin,2017,Accapella,2017,DUDL,2017-11-22,2910
DemoLux,Krom,Wien,Accapella,2017,DLTLLY,2017-11-19,23228
Borussia Dortmund,FC Bayern München,could not identify event,Accapella,2017,SPOX,2017-11-18,259460
Joe Pharo,Part-Tron D&DL#0084 (Hannover,2017,Accapella,2017,DUDL,2017-11-18,8019
Sirius Crack,Fate1,Wien,Accapella,2017,DLTLLY,2017-11-16,14920
MC Lauch,Gusy D&DL#0089 (Berlin,2017,Accapella,2017,DUDL,2017-11-15,4050
ADHS-Andy,Shadow D&DL#0082 (Hannover,2017,Accapella,2017,DUDL,2017-11-13,16434
Proton,Tobi Nice,s B.Day#4,On Beat,2017,DLTLLY,2017-11-12,50589
Rupert69,Pueblo Escobar D&DL#0088 (Berlin,2017,Accapella,2017,DUDL,2017-11-11,4663
Ano-nym,Wolle der Grobe D&DL#0086 (Hannover,2017,Accapella,2017,DUDL,2017-11-08,17219
Lyrico,Nedal Nib,2nd TITLE-MATCH B.Day#4,Accapella,2017,DLTLLY,2017-11-05,211594
RenetiXX,Aris D&DL#0085 (Hannover,2017,Accapella,2017,DUDL,2017-11-04,7810
Spike,Akanoo,s Wien,Accapella,2017,DLTLLY,2017-11-02,15276
Splopf,Mango D&DL#0083 ( Hannover,2017,Accapella,2017,DUDL,2017-11-01,3675
Der Zigeunerbaron,Niemand D&DL#0079 (Berlin,2017,Accapella,2017,DUDL,2017-10-30,2795
Unanymous,JollyJay,B.Day#4,Accapella,2017,DLTLLY,2017-10-29,28416
Bubba T,DEZ D&DL#0081 (Berlin,2017,Accapella,2017,DUDL,2017-10-27,5072
MAST,SnakeHeadRhyme D&DL#0078 (Berlin,2017,Accapella,2017,DUDL,2017-10-25,4465
Wandelbarz,Nicht Dein Typ D&DL#0077 (Bonn,2017,Accapella,2017,DUDL,2017-10-21,7915
Merlin,Yarambo,B.Day#4,Accapella,2017,DLTLLY,2017-10-21,195816
Vyrus,Tommy2Late,s B.Day#4,On Beat,2017,DLTLLY,2017-10-20,45224
Shizu,Jozef104 D&DL#0080 (Berlin,2017,Accapella,2017,DUDL,2017-10-18,5144
BX,Ilhan,B.Day #4,Accapella,2017,DLTLLY,2017-10-15,41196
Wolff,Mr. Whyte D&DL#0075 (Bonn,2017,Accapella,2017,DUDL,2017-10-13,22490
VT,Karma,FFM,Accapella,2017,DLTLLY,2017-10-09,35371
Gregpipe,Davie Jones,FFM,Accapella,2017,DLTLLY,2017-10-08,308921
Kato,FlaKiT D&DL#0076 (Bonn,2017,Accapella,2017,DUDL,2017-10-07,42097
